_id,arrival,destination,departure,minPrice
ObjectID(565d80fbf252bb58becdd1ea),2017-01-23T00:00:00.000Z,"SAN",2017-01-14T00:00:00.000Z,11410
ObjectID(565d80fbf252bb58becdd1eb),2016-12-07T00:00:00.000Z,"SAN",2016-12-02T00:00:00.000Z,14698
ObjectID(565d80fbf252bb58becdd1ec),2016-12-06T00:00:00.000Z,"SAN",2016-12-02T00:00:00.000Z,16093
ObjectID(565d80fbf252bb58becdd1ed),2016-12-21T00:00:00.000Z,"OGG",2016-12-12T00:00:00.000Z,24064
ObjectID(565d80fbf252bb58becdd1ee),2016-12-20T00:00:00.000Z,"OGG",2016-12-12T00:00:00.000Z,38448
ObjectID(565d80fbf252bb58becdd1ef),2017-01-17T00:00:00.000Z,"MIA",2017-01-05T00:00:00.000Z,54419
ObjectID(565d80fbf252bb58becdd1f0),2017-01-26T00:00:00.000Z,"MIA",2017-01-17T00:00:00.000Z,89093
ObjectID(565d80fbf252bb58becdd1f1),2016-12-08T00:00:00.000Z,"SAN",2016-12-02T00:00:00.000Z,14976
ObjectID(565d80fbf252bb58becdd1f2),2017-01-15T00:00:00.000Z,"HNL",2017-01-08T00:00:00.000Z,47529
ObjectID(565d80fbf252bb58becdd1f3),2017-01-21T00:00:00.000Z,"MIA",2017-01-13T00:00:00.000Z,39256
ObjectID(565d80fbf252bb58becdd1f4),2017-01-14T00:00:00.000Z,"OGG",2017-01-10T00:00:00.000Z,35098
ObjectID(565d80fbf252bb58becdd1f5),2017-01-15T00:00:00.000Z,"OGG",2017-01-10T00:00:00.000Z,27610
ObjectID(565d80fbf252bb58becdd1f6),2017-01-27T00:00:00.000Z,"MIA",2017-01-13T00:00:00.000Z,43534
ObjectID(565d80fbf252bb58becdd1f7),2017-01-01T00:00:00.000Z,"EWR",2016-12-23T00:00:00.000Z,36558
ObjectID(565d80fbf252bb58becdd1f8),2017-01-31T00:00:00.000Z,"LGA",2017-01-27T00:00:00.000Z,24930
ObjectID(565d80fbf252bb58becdd1f9),2016-12-25T00:00:00.000Z,"BOS",2016-12-14T00:00:00.000Z,34976
ObjectID(565d80fbf252bb58becdd1fa),2016-12-20T00:00:00.000Z,"BOS",2016-12-17T00:00:00.000Z,57367
ObjectID(565d80fbf252bb58becdd1fb),2016-12-22T00:00:00.000Z,"BOS",2016-12-17T00:00:00.000Z,55721
ObjectID(565d80fbf252bb58becdd1fc),2016-12-28T00:00:00.000Z,"MCO",2016-12-20T00:00:00.000Z,48372
ObjectID(565d80fbf252bb58becdd1fd),2017-01-04T00:00:00.000Z,"LGA",2016-12-29T00:00:00.000Z,41210
ObjectID(565d80fbf252bb58becdd1fe),2016-12-27T00:00:00.000Z,"BOS",2016-12-17T00:00:00.000Z,74201
ObjectID(565d80fbf252bb58becdd1ff),2016-12-26T00:00:00.000Z,"BOS",2016-12-17T00:00:00.000Z,55721
ObjectID(565d80fbf252bb58becdd200),2017-01-21T00:00:00.000Z,"ATL",2017-01-19T00:00:00.000Z,36279
ObjectID(565d80fbf252bb58becdd201),2016-12-26T00:00:00.000Z,"MCO",2016-12-20T00:00:00.000Z,45859
ObjectID(565d80fbf252bb58becdd202),2016-12-27T00:00:00.000Z,"MCO",2016-12-20T00:00:00.000Z,53859
ObjectID(565d80fbf252bb58becdd203),2017-01-03T00:00:00.000Z,"ORD",2016-12-15T00:00:00.000Z,47163
ObjectID(565d80fbf252bb58becdd204),2016-12-21T00:00:00.000Z,"MCO",2016-12-20T00:00:00.000Z,51213
ObjectID(565d80fbf252bb58becdd205),2017-01-06T00:00:00.000Z,"MSY",2016-12-29T00:00:00.000Z,42511
ObjectID(565d80fbf252bb58becdd206),2017-02-07T00:00:00.000Z,"ONT",2017-02-04T00:00:00.000Z,23627
ObjectID(565d80fbf252bb58becdd207),2016-12-19T00:00:00.000Z,"OGG",2016-12-15T00:00:00.000Z,53086
ObjectID(565d80fbf252bb58becdd208),2016-12-20T00:00:00.000Z,"ONT",2016-12-16T00:00:00.000Z,21488
ObjectID(565d80fbf252bb58becdd209),2016-12-25T00:00:00.000Z,"MCO",2016-12-17T00:00:00.000Z,35548
ObjectID(565d80fbf252bb58becdd20a),2016-12-25T00:00:00.000Z,"LAX",2016-12-18T00:00:00.000Z,20372
ObjectID(565d80fbf252bb58becdd20b),2017-01-16T00:00:00.000Z,"EWR",2017-01-11T00:00:00.000Z,28652
ObjectID(565d80fbf252bb58becdd20c),2017-01-14T00:00:00.000Z,"OGG",2017-01-04T00:00:00.000Z,35098
ObjectID(565d80fbf252bb58becdd20d),2017-01-05T00:00:00.000Z,"HNL",2016-12-29T00:00:00.000Z,52847
ObjectID(565d80fbf252bb58becdd20e),2017-02-26T00:00:00.000Z,"FLL",2017-02-13T00:00:00.000Z,35364
ObjectID(565d80fbf252bb58becdd20f),2017-01-04T00:00:00.000Z,"FLL",2016-12-28T00:00:00.000Z,65767
ObjectID(565d80fbf252bb58becdd210),2017-01-05T00:00:00.000Z,"FLL",2016-12-28T00:00:00.000Z,38605
ObjectID(565d80fbf252bb58becdd211),2017-02-21T00:00:00.000Z,"FLL",2017-02-13T00:00:00.000Z,40931
ObjectID(565d80fbf252bb58becdd212),2017-01-18T00:00:00.000Z,"OGG",2017-01-04T00:00:00.000Z,35098
ObjectID(565d80fbf252bb58becdd213),2016-12-27T00:00:00.000Z,"IAD",2016-12-15T00:00:00.000Z,39721
ObjectID(565d80fbf252bb58becdd214),2017-02-08T00:00:00.000Z,"MSY",2017-02-05T00:00:00.000Z,21098
ObjectID(565d80fbf252bb58becdd215),2017-01-07T00:00:00.000Z,"ONT",2017-01-02T00:00:00.000Z,23627
ObjectID(565d80fbf252bb58becdd216),2017-02-27T00:00:00.000Z,"ORD",2017-02-14T00:00:00.000Z,35628
ObjectID(565d80fbf252bb58becdd217),2016-12-18T00:00:00.000Z,"JFK",2016-12-13T00:00:00.000Z,48573
ObjectID(565d80fbf252bb58becdd218),2016-12-26T00:00:00.000Z,"DCA",2016-12-19T00:00:00.000Z,60094
ObjectID(565d80fbf252bb58becdd219),2016-12-15T00:00:00.000Z,"BOS",2016-12-07T00:00:00.000Z,23070
ObjectID(565d80fbf252bb58becdd21a),2016-12-14T00:00:00.000Z,"BOS",2016-12-07T00:00:00.000Z,21210
ObjectID(565d80fbf252bb58becdd21b),2016-12-17T00:00:00.000Z,"BOS",2016-12-07T00:00:00.000Z,33242
ObjectID(565d80fbf252bb58becdd21c),2016-12-13T00:00:00.000Z,"BOS",2016-12-07T00:00:00.000Z,19906
ObjectID(565d80fbf252bb58becdd21d),2017-03-04T00:00:00.000Z,"SAN",2017-02-29T00:00:00.000Z,15256
ObjectID(565d80fbf252bb58becdd21e),2016-12-15T00:00:00.000Z,"JFK",2016-12-13T00:00:00.000Z,29117
ObjectID(565d80fbf252bb58becdd21f),2017-01-10T00:00:00.000Z,"BUR",2017-01-08T00:00:00.000Z,18418
ObjectID(565d80fbf252bb58becdd220),2017-01-06T00:00:00.000Z,"HNL",2016-12-25T00:00:00.000Z,67903
ObjectID(565d80fbf252bb58becdd221),2017-01-09T00:00:00.000Z,"SNA",2017-01-06T00:00:00.000Z,15628
ObjectID(565d80fbf252bb58becdd222),2017-02-20T00:00:00.000Z,"OGG",2017-02-19T00:00:00.000Z,59827
ObjectID(565d80fbf252bb58becdd223),2017-01-01T00:00:00.000Z,"HNL",2016-12-25T00:00:00.000Z,75428
ObjectID(565d80fbf252bb58becdd224),2016-12-31T00:00:00.000Z,"OGG",2016-12-20T00:00:00.000Z,86815
ObjectID(565d80fbf252bb58becdd225),2016-12-30T00:00:00.000Z,"OGG",2016-12-20T00:00:00.000Z,77124
ObjectID(565d80fbf252bb58becdd226),2017-03-04T00:00:00.000Z,"OGG",2017-02-27T00:00:00.000Z,58431
ObjectID(565d80fbf252bb58becdd227),2017-03-05T00:00:00.000Z,"OGG",2017-02-27T00:00:00.000Z,32121
ObjectID(565d80fbf252bb58becdd228),2017-01-08T00:00:00.000Z,"HNL",2016-12-25T00:00:00.000Z,61422
ObjectID(565d80fbf252bb58becdd229),2016-12-14T00:00:00.000Z,"SJC",2016-12-11T00:00:00.000Z,10046
ObjectID(565d80fbf252bb58becdd22a),2016-12-15T00:00:00.000Z,"SJC",2016-12-11T00:00:00.000Z,10046
ObjectID(565d80fbf252bb58becdd22b),2016-12-16T00:00:00.000Z,"SJC",2016-12-11T00:00:00.000Z,10046
ObjectID(565d80fbf252bb58becdd22c),2017-01-09T00:00:00.000Z,"FLL",2016-12-12T00:00:00.000Z,25860
ObjectID(565d80fbf252bb58becdd22d),2017-02-20T00:00:00.000Z,"MIA",2017-02-12T00:00:00.000Z,43163
ObjectID(565d80fbf252bb58becdd22e),2016-12-13T00:00:00.000Z,"SJC",2016-12-11T00:00:00.000Z,10046
ObjectID(565d80fbf252bb58becdd22f),2016-12-20T00:00:00.000Z,"LAX",2016-12-11T00:00:00.000Z,14976
ObjectID(565d80fbf252bb58becdd230),2016-12-20T00:00:00.000Z,"SFO",2016-12-15T00:00:00.000Z,16651
ObjectID(565d80fbf252bb58becdd231),2017-01-14T00:00:00.000Z,"JFK",2016-12-30T00:00:00.000Z,33023
ObjectID(565d80fbf252bb58becdd232),2017-02-18T00:00:00.000Z,"OGG",2017-02-08T00:00:00.000Z,34739
ObjectID(565d80fbf252bb58becdd233),2017-02-14T00:00:00.000Z,"SFO",2017-02-11T00:00:00.000Z,14326
ObjectID(565d80fbf252bb58becdd234),2017-01-01T00:00:00.000Z,"SNA",2016-12-24T00:00:00.000Z,43349
ObjectID(565d80fbf252bb58becdd235),2017-01-29T00:00:00.000Z,"FLL",2017-01-27T00:00:00.000Z,37396
ObjectID(565d80fbf252bb58becdd236),2017-01-03T00:00:00.000Z,"MSY",2016-12-19T00:00:00.000Z,50046
ObjectID(565d80fbf252bb58becdd237),2017-02-05T00:00:00.000Z,"OGG",2017-01-28T00:00:00.000Z,37093
ObjectID(565d80fbf252bb58becdd238),2017-01-12T00:00:00.000Z,"BOS",2017-01-07T00:00:00.000Z,28558
ObjectID(565d80fbf252bb58becdd239),2016-12-29T00:00:00.000Z,"BWI",2016-12-20T00:00:00.000Z,55627
ObjectID(565d80fbf252bb58becdd23a),2016-12-28T00:00:00.000Z,"BWI",2016-12-20T00:00:00.000Z,60558
ObjectID(565d80fbf252bb58becdd23b),2017-01-02T00:00:00.000Z,"HNL",2016-12-28T00:00:00.000Z,94590
ObjectID(565d80fbf252bb58becdd23c),2016-12-04T00:00:00.000Z,"IAD",2016-12-02T00:00:00.000Z,80186
ObjectID(565d80fbf252bb58becdd23d),2017-01-04T00:00:00.000Z,"HNL",2016-12-28T00:00:00.000Z,60824
ObjectID(565d80fbf252bb58becdd23e),2017-01-05T00:00:00.000Z,"HNL",2016-12-28T00:00:00.000Z,66308
ObjectID(565d80fbf252bb58becdd23f),2017-01-06T00:00:00.000Z,"HNL",2016-12-28T00:00:00.000Z,42777
ObjectID(565d80fbf252bb58becdd240),2017-01-07T00:00:00.000Z,"HNL",2016-12-28T00:00:00.000Z,63031
ObjectID(565d80fbf252bb58becdd241),2016-12-12T00:00:00.000Z,"MIA",2016-12-03T00:00:00.000Z,36465
ObjectID(565d80fbf252bb58becdd242),2017-01-22T00:00:00.000Z,"OGG",2017-01-08T00:00:00.000Z,41080
ObjectID(565d80fbf252bb58becdd243),2017-02-17T00:00:00.000Z,"OGG",2017-02-10T00:00:00.000Z,35098
ObjectID(565d80fbf252bb58becdd244),2017-02-16T00:00:00.000Z,"MSY",2017-02-12T00:00:00.000Z,36279
ObjectID(565d80fbf252bb58becdd245),2016-12-14T00:00:00.000Z,"MIA",2016-12-03T00:00:00.000Z,34791
ObjectID(565d80fbf252bb58becdd246),2016-12-15T00:00:00.000Z,"MIA",2016-12-03T00:00:00.000Z,42232
ObjectID(565d80fbf252bb58becdd247),2017-01-04T00:00:00.000Z,"ATL",2016-12-21T00:00:00.000Z,36466
ObjectID(565d80fbf252bb58becdd248),2016-12-27T00:00:00.000Z,"ONT",2016-12-14T00:00:00.000Z,28000
ObjectID(565d80fbf252bb58becdd249),2016-12-20T00:00:00.000Z,"FLL",2016-12-12T00:00:00.000Z,35163
ObjectID(565d80fbf252bb58becdd24a),2016-12-15T00:00:00.000Z,"SFO",2016-12-13T00:00:00.000Z,13581
ObjectID(565d80fbf252bb58becdd24b),2016-12-17T00:00:00.000Z,"EWR",2016-12-16T00:00:00.000Z,58233
ObjectID(565d80fbf252bb58becdd24c),2017-01-10T00:00:00.000Z,"BUR",2016-12-19T00:00:00.000Z,26418
ObjectID(565d80fbf252bb58becdd24d),2017-01-02T00:00:00.000Z,"DCA",2016-12-19T00:00:00.000Z,65675
ObjectID(565d80fbf252bb58becdd24e),2017-01-03T00:00:00.000Z,"DCA",2016-12-19T00:00:00.000Z,77768
ObjectID(565d80fbf252bb58becdd24f),2017-01-31T00:00:00.000Z,"HNL",2017-01-26T00:00:00.000Z,28073
ObjectID(565d80fbf252bb58becdd250),2016-12-20T00:00:00.000Z,"MCO",2016-12-11T00:00:00.000Z,28465
ObjectID(565d80fbf252bb58becdd251),2016-12-11T00:00:00.000Z,"EWR",2016-12-06T00:00:00.000Z,25116
ObjectID(565d80fbf252bb58becdd252),2016-12-11T00:00:00.000Z,"MYR",2016-12-05T00:00:00.000Z,31690
ObjectID(565d80fbf252bb58becdd253),2017-02-23T00:00:00.000Z,"HNL",2017-02-17T00:00:00.000Z,29833
ObjectID(565d80fbf252bb58becdd254),2017-02-22T00:00:00.000Z,"HNL",2017-02-17T00:00:00.000Z,47063
ObjectID(565d80fbf252bb58becdd255),2016-12-15T00:00:00.000Z,"SAN",2016-12-10T00:00:00.000Z,12837
ObjectID(565d80fbf252bb58becdd256),2016-12-14T00:00:00.000Z,"SAN",2016-12-10T00:00:00.000Z,6419
ObjectID(565d80fbf252bb58becdd257),2016-12-13T00:00:00.000Z,"SAN",2016-12-10T00:00:00.000Z,14326
ObjectID(565d80fbf252bb58becdd258),2016-12-12T00:00:00.000Z,"SAN",2016-12-10T00:00:00.000Z,12837
ObjectID(565d80fbf252bb58becdd259),2016-12-11T00:00:00.000Z,"SAN",2016-12-10T00:00:00.000Z,26605
ObjectID(565d80fbf252bb58becdd25a),2017-02-24T00:00:00.000Z,"HNL",2017-02-17T00:00:00.000Z,33104
ObjectID(565d80fbf252bb58becdd25b),2016-12-20T00:00:00.000Z,"FLL",2016-12-09T00:00:00.000Z,38790
ObjectID(565d80fbf252bb58becdd25c),2017-01-11T00:00:00.000Z,"SAN",2017-01-07T00:00:00.000Z,19070
ObjectID(565d80fbf252bb58becdd25d),2017-01-02T00:00:00.000Z,"SNA",2016-12-31T00:00:00.000Z,25581
ObjectID(565d80fbf252bb58becdd25e),2017-01-03T00:00:00.000Z,"SNA",2016-12-31T00:00:00.000Z,21209
ObjectID(565d80fbf252bb58becdd25f),2017-01-04T00:00:00.000Z,"SNA",2016-12-31T00:00:00.000Z,22047
ObjectID(565d80fbf252bb58becdd260),2017-01-05T00:00:00.000Z,"SNA",2016-12-31T00:00:00.000Z,14698
ObjectID(565d80fbf252bb58becdd261),2016-12-31T00:00:00.000Z,"BWI",2016-12-14T00:00:00.000Z,43070
ObjectID(565d80fbf252bb58becdd262),2017-01-09T00:00:00.000Z,"BOS",2017-01-03T00:00:00.000Z,46671
ObjectID(565d80fbf252bb58becdd263),2017-01-04T00:00:00.000Z,"ATL",2016-12-22T00:00:00.000Z,43907
ObjectID(565d80fbf252bb58becdd264),2017-01-10T00:00:00.000Z,"JFK",2017-01-03T00:00:00.000Z,36558
ObjectID(565d80fbf252bb58becdd265),2017-01-06T00:00:00.000Z,"OAK",2016-12-30T00:00:00.000Z,13768
ObjectID(565d80fbf252bb58becdd266),2017-01-18T00:00:00.000Z,"BUR",2016-12-18T00:00:00.000Z,31070
ObjectID(565d80fbf252bb58becdd267),2016-12-28T00:00:00.000Z,"SNA",2016-12-23T00:00:00.000Z,23721
ObjectID(565d80fbf252bb58becdd268),2017-02-13T00:00:00.000Z,"MIA",2017-02-08T00:00:00.000Z,30884
ObjectID(565d80fbf252bb58becdd269),2016-12-08T00:00:00.000Z,"SAN",2016-12-04T00:00:00.000Z,19256
ObjectID(565d80fbf252bb58becdd26a),2017-01-01T00:00:00.000Z,"OAK",2016-12-20T00:00:00.000Z,17861
ObjectID(565d80fbf252bb58becdd26b),2017-01-02T00:00:00.000Z,"OAK",2016-12-20T00:00:00.000Z,28186
ObjectID(565d80fbf252bb58becdd26c),2017-01-05T00:00:00.000Z,"OAK",2016-12-20T00:00:00.000Z,12279
ObjectID(565d80fbf252bb58becdd26d),2016-12-27T00:00:00.000Z,"SFO",2016-12-21T00:00:00.000Z,17861
ObjectID(565d80fbf252bb58becdd26e),2016-12-24T00:00:00.000Z,"SFO",2016-12-21T00:00:00.000Z,15256
ObjectID(565d80fbf252bb58becdd26f),2016-12-25T00:00:00.000Z,"SFO",2016-12-21T00:00:00.000Z,14326
ObjectID(565d80fbf252bb58becdd270),2016-12-28T00:00:00.000Z,"SFO",2016-12-21T00:00:00.000Z,15721
ObjectID(565d80fbf252bb58becdd271),2017-01-07T00:00:00.000Z,"SAN",2017-01-05T00:00:00.000Z,13768
ObjectID(565d80fbf252bb58becdd272),2017-01-27T00:00:00.000Z,"SAN",2017-01-23T00:00:00.000Z,14047
ObjectID(565d80fbf252bb58becdd273),2017-01-01T00:00:00.000Z,"FLL",2016-12-21T00:00:00.000Z,69768
ObjectID(565d80fbf252bb58becdd274),2017-01-25T00:00:00.000Z,"SAN",2017-01-23T00:00:00.000Z,17116
ObjectID(565d80fbf252bb58becdd275),2017-01-23T00:00:00.000Z,"SJC",2017-01-19T00:00:00.000Z,29164
ObjectID(565d80fbf252bb58becdd276),2016-12-05T00:00:00.000Z,"SAN",2016-12-04T00:00:00.000Z,25302
ObjectID(565d80fbf252bb58becdd277),2016-12-26T00:00:00.000Z,"ATL",2016-12-17T00:00:00.000Z,51163
ObjectID(565d80fbf252bb58becdd278),2016-12-09T00:00:00.000Z,"SFO",2016-12-05T00:00:00.000Z,10046
ObjectID(565d80fbf252bb58becdd279),2016-12-20T00:00:00.000Z,"ATL",2016-12-17T00:00:00.000Z,41861
ObjectID(565d80fbf252bb58becdd27a),2017-01-11T00:00:00.000Z,"JFK",2017-01-08T00:00:00.000Z,22438
ObjectID(565d80fbf252bb58becdd27b),2016-12-04T00:00:00.000Z,"SAN",2016-12-04T00:00:00.000Z,22511
ObjectID(565d80fbf252bb58becdd27c),2017-02-14T00:00:00.000Z,"LGB",2017-01-29T00:00:00.000Z,17488
ObjectID(565d80fbf252bb58becdd27d),2016-12-12T00:00:00.000Z,"SNA",2016-12-10T00:00:00.000Z,19163
ObjectID(565d80fbf252bb58becdd27e),2016-12-30T00:00:00.000Z,"SFO",2016-12-19T00:00:00.000Z,24931
ObjectID(565d80fbf252bb58becdd27f),2017-01-10T00:00:00.000Z,"MIA",2016-12-31T00:00:00.000Z,43534
ObjectID(565d80fbf252bb58becdd280),2017-01-02T00:00:00.000Z,"SJC",2016-12-28T00:00:00.000Z,23628
ObjectID(565d80fbf252bb58becdd281),2016-12-11T00:00:00.000Z,"LAX",2016-12-10T00:00:00.000Z,11906
ObjectID(565d80fbf252bb58becdd282),2017-02-17T00:00:00.000Z,"LGB",2017-02-03T00:00:00.000Z,12838
ObjectID(565d80fbf252bb58becdd283),2017-01-02T00:00:00.000Z,"SNA",2016-12-30T00:00:00.000Z,27907
ObjectID(565d80fbf252bb58becdd284),2016-12-16T00:00:00.000Z,"FLL",2016-12-10T00:00:00.000Z,26511
ObjectID(565d80fbf252bb58becdd285),2016-12-14T00:00:00.000Z,"FLL",2016-12-10T00:00:00.000Z,25860
ObjectID(565d80fbf252bb58becdd286),2017-01-02T00:00:00.000Z,"SJC",2016-12-26T00:00:00.000Z,14326
ObjectID(565d80fbf252bb58becdd287),2017-01-01T00:00:00.000Z,"SAN",2016-12-19T00:00:00.000Z,34977
ObjectID(565d80fbf252bb58becdd288),2016-12-09T00:00:00.000Z,"SFO",2016-12-01T00:00:00.000Z,22790
ObjectID(565d80fbf252bb58becdd289),2017-01-01T00:00:00.000Z,"SJC",2016-12-26T00:00:00.000Z,17861
ObjectID(565d80fbf252bb58becdd28a),2017-01-10T00:00:00.000Z,"SFO",2017-01-04T00:00:00.000Z,14326
ObjectID(565d80fbf252bb58becdd28b),2016-12-19T00:00:00.000Z,"MSY",2016-12-17T00:00:00.000Z,41860
ObjectID(565d80fbf252bb58becdd28c),2016-12-07T00:00:00.000Z,"ATL",2016-12-05T00:00:00.000Z,31442
ObjectID(565d80fbf252bb58becdd28d),2016-12-06T00:00:00.000Z,"ATL",2016-12-05T00:00:00.000Z,42977
ObjectID(565d80fbf252bb58becdd28e),2016-12-11T00:00:00.000Z,"ORD",2016-12-06T00:00:00.000Z,32558
ObjectID(565d80fbf252bb58becdd28f),2017-01-17T00:00:00.000Z,"SFO",2017-01-04T00:00:00.000Z,14326
ObjectID(565d80fbf252bb58becdd290),2016-12-14T00:00:00.000Z,"SFO",2016-12-11T00:00:00.000Z,9116
ObjectID(565d80fbf252bb58becdd291),2016-12-15T00:00:00.000Z,"SFO",2016-12-11T00:00:00.000Z,10046
ObjectID(565d80fbf252bb58becdd292),2016-12-16T00:00:00.000Z,"SFO",2016-12-11T00:00:00.000Z,14233
ObjectID(565d80fbf252bb58becdd293),2016-12-20T00:00:00.000Z,"HNL",2016-12-08T00:00:00.000Z,55193
ObjectID(565d80fbf252bb58becdd294),2016-12-11T00:00:00.000Z,"SFO",2016-12-11T00:00:00.000Z,17861
ObjectID(565d80fbf252bb58becdd295),2016-12-12T00:00:00.000Z,"SFO",2016-12-11T00:00:00.000Z,10046
ObjectID(565d80fbf252bb58becdd296),2016-12-13T00:00:00.000Z,"SFO",2016-12-11T00:00:00.000Z,9550
ObjectID(565d80fbf252bb58becdd297),2016-12-09T00:00:00.000Z,"BOS",2016-12-05T00:00:00.000Z,19906
ObjectID(565d80fbf252bb58becdd298),2017-01-24T00:00:00.000Z,"BOS",2017-01-21T00:00:00.000Z,21210
ObjectID(565d80fbf252bb58becdd299),2017-01-25T00:00:00.000Z,"MIA",2017-01-19T00:00:00.000Z,35907
ObjectID(565d80fbf252bb58becdd29a),2016-12-12T00:00:00.000Z,"ORD",2016-12-05T00:00:00.000Z,31070
ObjectID(565d80fbf252bb58becdd29b),2017-02-18T00:00:00.000Z,"MCO",2017-02-14T00:00:00.000Z,36652
ObjectID(565d80fbf252bb58becdd29c),2017-01-21T00:00:00.000Z,"BOS",2017-01-21T00:00:00.000Z,17488
ObjectID(565d80fbf252bb58becdd29d),2016-12-08T00:00:00.000Z,"ORD",2016-12-06T00:00:00.000Z,32093
ObjectID(565d80fbf252bb58becdd29e),2016-12-26T00:00:00.000Z,"MCO",2016-12-13T00:00:00.000Z,37685
ObjectID(565d80fbf252bb58becdd29f),2017-02-29T00:00:00.000Z,"EWR",2017-02-25T00:00:00.000Z,28652
ObjectID(565d80fbf252bb58becdd2a0),2016-12-08T00:00:00.000Z,"MCO",2016-12-04T00:00:00.000Z,48093
ObjectID(565d80fbf252bb58becdd2a1),2017-02-14T00:00:00.000Z,"SAN",2017-02-05T00:00:00.000Z,14791
ObjectID(565d80fbf252bb58becdd2a2),2017-01-25T00:00:00.000Z,"MSY",2017-01-22T00:00:00.000Z,33393
ObjectID(565d80fbf252bb58becdd2a3),2016-12-16T00:00:00.000Z,"MIA",2016-12-10T00:00:00.000Z,32505
ObjectID(565d80fbf252bb58becdd2a4),2016-12-30T00:00:00.000Z,"ATL",2016-12-16T00:00:00.000Z,21582
ObjectID(565d80fbf252bb58becdd2a5),2016-12-16T00:00:00.000Z,"ORD",2016-12-12T00:00:00.000Z,25450
ObjectID(565d80fbf252bb58becdd2a6),2016-12-15T00:00:00.000Z,"ORD",2016-12-12T00:00:00.000Z,31628
ObjectID(565d80fbf252bb58becdd2a7),2016-12-19T00:00:00.000Z,"ORD",2016-12-12T00:00:00.000Z,31628
ObjectID(565d80fbf252bb58becdd2a8),2017-01-07T00:00:00.000Z,"SAN",2016-12-14T00:00:00.000Z,12838
ObjectID(565d80fbf252bb58becdd2a9),2016-12-16T00:00:00.000Z,"HNL",2016-12-04T00:00:00.000Z,26722
ObjectID(565d80fbf252bb58becdd2aa),2017-02-08T00:00:00.000Z,"LAX",2017-01-29T00:00:00.000Z,17302
ObjectID(565d80fbf252bb58becdd2ab),2016-12-30T00:00:00.000Z,"OGG",2016-12-25T00:00:00.000Z,107987
ObjectID(565d80fbf252bb58becdd2ac),2017-01-31T00:00:00.000Z,"BUR",2017-01-29T00:00:00.000Z,19906
ObjectID(565d80fbf252bb58becdd2ad),2016-12-09T00:00:00.000Z,"MCO",2016-12-04T00:00:00.000Z,25674
ObjectID(565d80fbf252bb58becdd2ae),2017-02-01T00:00:00.000Z,"LAX",2017-01-29T00:00:00.000Z,16093
ObjectID(565d80fbf252bb58becdd2af),2017-01-31T00:00:00.000Z,"EWR",2016-12-17T00:00:00.000Z,29512
ObjectID(565d80fbf252bb58becdd2b0),2017-01-02T00:00:00.000Z,"SNA",2016-12-28T00:00:00.000Z,54047
ObjectID(565d80fbf252bb58becdd2b1),2017-01-02T00:00:00.000Z,"ONT",2016-12-20T00:00:00.000Z,44093
ObjectID(565d80fbf252bb58becdd2b2),2016-12-29T00:00:00.000Z,"DCA",2016-12-20T00:00:00.000Z,47069
ObjectID(565d80fbf252bb58becdd2b3),2016-12-29T00:00:00.000Z,"SNA",2016-12-26T00:00:00.000Z,27814
ObjectID(565d80fbf252bb58becdd2b4),2016-12-25T00:00:00.000Z,"SAN",2016-12-16T00:00:00.000Z,22512
ObjectID(565d80fbf252bb58becdd2b5),2017-01-04T00:00:00.000Z,"SNA",2016-12-28T00:00:00.000Z,28636
ObjectID(565d80fbf252bb58becdd2b6),2016-12-17T00:00:00.000Z,"MCO",2016-12-12T00:00:00.000Z,24465
ObjectID(565d80fbf252bb58becdd2b7),2016-12-28T00:00:00.000Z,"SAN",2016-12-16T00:00:00.000Z,26605
ObjectID(565d80fbf252bb58becdd2b8),2016-12-12T00:00:00.000Z,"HNL",2016-12-04T00:00:00.000Z,32622
ObjectID(565d80fbf252bb58becdd2b9),2016-12-19T00:00:00.000Z,"OAK",2016-12-17T00:00:00.000Z,21861
ObjectID(565d80fbf252bb58becdd2ba),2017-01-03T00:00:00.000Z,"OGG",2016-12-20T00:00:00.000Z,102973
ObjectID(565d80fbf252bb58becdd2bb),2017-01-02T00:00:00.000Z,"OGG",2016-12-20T00:00:00.000Z,108485
ObjectID(565d80fbf252bb58becdd2bc),2017-01-01T00:00:00.000Z,"OGG",2016-12-20T00:00:00.000Z,72390
ObjectID(565d80fbf252bb58becdd2bd),2017-01-02T00:00:00.000Z,"MSY",2016-12-30T00:00:00.000Z,65116
ObjectID(565d80fbf252bb58becdd2be),2017-01-04T00:00:00.000Z,"MSY",2016-12-30T00:00:00.000Z,35906
ObjectID(565d80fbf252bb58becdd2bf),2017-02-20T00:00:00.000Z,"HNL",2017-02-13T00:00:00.000Z,69494
ObjectID(565d80fbf252bb58becdd2c0),2017-01-15T00:00:00.000Z,"SAN",2017-01-04T00:00:00.000Z,17116
ObjectID(565d80fbf252bb58becdd2c1),2016-12-20T00:00:00.000Z,"ORD",2016-12-15T00:00:00.000Z,38233
ObjectID(565d80fbf252bb58becdd2c2),2016-12-20T00:00:00.000Z,"HNL",2016-12-12T00:00:00.000Z,45568
ObjectID(565d80fbf252bb58becdd2c3),2016-12-27T00:00:00.000Z,"ORD",2016-12-15T00:00:00.000Z,39721
ObjectID(565d80fbf252bb58becdd2c4),2016-12-27T00:00:00.000Z,"BUR",2016-12-22T00:00:00.000Z,49675
